insert into movies (year, title) values(1987,'In the Line of Duty 2');
insert into movies (year, title) values(1997,'Dangerous Ground');
insert into movies (year, title) values(1955,'Picnic');
insert into movies (year, title) values(1995,'Madagascar Skin');
insert into movies (year, title) values(1996,'Pompatus of Love, The');
insert into movies (year, title) values(1996,'Small Wonders');
insert into movies (year, title) values(1996,'Fly Away Home');
insert into movies (year, title) values(1997,'Bliss');
insert into movies (year, title) values(1996,'Grace of My Heart');
989::Schlafes Bruder (Brother of Sleep) (1995)::Drama
insert into movies (year, title) values(1996,'Maximum Risk');
insert into movies (year, title) values(1996,'Michael Collins');
insert into movies (year, title) values(1996,'Rich Man's Wife, The');
insert into movies (year, title) values(1996,'Infinity');
insert into movies (year, title) values(1996,'Big Night');
insert into movies (year, title) values(1996,'Last Man Standing');
insert into movies (year, title) values(1996,'Caught');
insert into movies (year, title) values(1996,'Set It Off');
insert into movies (year, title) values(1996,'2 Days in the Valley');
insert into movies (year, title) values(1996,'Curdled');
1001::Associate, The (L'Associe)(1982)::Comedy
insert into movies (year, title) values(1996,'Ed's Next Move');
insert into movies (year, title) values(1996,'Extreme Measures');
insert into movies (year, title) values(1996,'Glimmer Man, The');
insert into movies (year, title) values(1996,'D3: The Mighty Ducks');
insert into movies (year, title) values(1996,'Chamber, The');
insert into movies (year, title) values(1975,'Apple Dumpling Gang, The');
insert into movies (year, title) values(1955,'Davy Crockett, King of the Wild Frontier');
insert into movies (year, title) values(1975,'Escape to Witch Mountain');
insert into movies (year, title) values(1969,'Love Bug, The');
insert into movies (year, title) values(1974,'Herbie Rides Again');
insert into movies (year, title) values(1957,'Old Yeller');
insert into movies (year, title) values(1961,'Parent Trap, The');
insert into movies (year, title) values(1960,'Pollyanna');
insert into movies (year, title) values(1993,'Homeward Bound: The Incredible Journey');
insert into movies (year, title) values(1959,'Shaggy Dog, The');
insert into movies (year, title) values(1960,'Swiss Family Robinson');
insert into movies (year, title) values(1965,'That Darn Cat!');
insert into movies (year, title) values(1954,'20,000 Leagues Under the Sea');
insert into movies (year, title) values(1993,'Cool Runnings');
insert into movies (year, title) values(1994,'Angels in the Outfield');
insert into movies (year, title) values(1950,'Cinderella');
insert into movies (year, title) values(1968,'Winnie the Pooh and the Blustery Day');
insert into movies (year, title) values(1945,'Three Caballeros, The');
insert into movies (year, title) values(1963,'Sword in the Stone, The');
insert into movies (year, title) values(1949,'So Dear to My Heart');
insert into movies (year, title) values(1991,'Robin Hood: Prince of Thieves');
insert into movies (year, title) values(1964,'Mary Poppins');
insert into movies (year, title) values(1941,'Dumbo');
insert into movies (year, title) values(1977,'Pete's Dragon');
insert into movies (year, title) values(1971,'Bedknobs and Broomsticks');
insert into movies (year, title) values(1951,'Alice in Wonderland');
insert into movies (year, title) values(1981,'Fox and the Hound, The');
insert into movies (year, title) values(1996,'Freeway');
insert into movies (year, title) values(1965,'Sound of Music, The');
insert into movies (year, title) values(1988,'Die Hard');
insert into movies (year, title) values(1992,'Lawnmower Man, The');
insert into movies (year, title) values(1996,'Unhook the Stars');
insert into movies (year, title) values(1995,'Synthetic Pleasures');
insert into movies (year, title) values(1996,'Secret Agent, The');
insert into movies (year, title) values(1996,'Secrets & Lies');
insert into movies (year, title) values(1996,'That Thing You Do!');
insert into movies (year, title) values(1996,'To Gillian on Her 37th Birthday');
insert into movies (year, title) values(1996,'Surviving Picasso');
insert into movies (year, title) values(1996,'Love Is All There Is');
insert into movies (year, title) values(1996,'Beautiful Thing');
insert into movies (year, title) values(1996,'Long Kiss Goodnight, The');
insert into movies (year, title) values(1996,'Ghost and the Darkness, The');
insert into movies (year, title) values(1996,'Looking for Richard');
insert into movies (year, title) values(1996,'Trees Lounge');
insert into movies (year, title) values(1996,'Proprietor, The');
insert into movies (year, title) values(1996,'Normal Life');
insert into movies (year, title) values(1996,'Get on the Bus');
insert into movies (year, title) values(1997,'Shadow Conspiracy');
insert into movies (year, title) values(1996,'Jude');
insert into movies (year, title) values(1996,'Everyone Says I Love You');
1058::Bitter Sugar (Azucar Amargo) (1996)::Drama
insert into movies (year, title) values(1996,'William Shakespeare's Romeo and Juliet');
insert into movies (year, title) values(1996,'Swingers');
insert into movies (year, title) values(1996,'Sleepers');
insert into movies (year, title) values(1996,'Sunchaser, The');
insert into movies (year, title) values(1996,'Johns');
insert into movies (year, title) values(1996,'Aladdin and the King of Thieves');
insert into movies (year, title) values(1950,'Woman in Question, The');
1066::Shall We Dance? (1937)::Comedy|Musical|Romance
insert into movies (year, title) values(1937,'Damsel in Distress, A');
insert into movies (year, title) values(1947,'Crossfire');
insert into movies (year, title) values(1944,'Murder, My Sweet');
insert into movies (year, title) values(1952,'Macao');
insert into movies (year, title) values(1994,'For the Moment');
insert into movies (year, title) values(1971,'Willy Wonka and the Chocolate Factory');
insert into movies (year, title) values(1994,'Sexual Life of the Belgians, The');
insert into movies (year, title) values(1961,'Innocents, The');
insert into movies (year, title) values(1973,'Sleeper');
insert into movies (year, title) values(1971,'Bananas');
insert into movies (year, title) values(1988,'Fish Called Wanda, A');
insert into movies (year, title) values(1979,'Monty Python's Life of Brian');
insert into movies (year, title) values(1982,'Victor/Victoria');
insert into movies (year, title) values(1972,'Candidate, The');
insert into movies (year, title) values(1965,'Great Race, The');
insert into movies (year, title) values(1967,'Bonnie and Clyde');
insert into movies (year, title) values(1958,'Old Man and the Sea, The');
insert into movies (year, title) values(1954,'Dial M for Murder');
insert into movies (year, title) values(1995,'Madame Butterfly');
insert into movies (year, title) values(1987,'Dirty Dancing');
insert into movies (year, title) values(1992,'Reservoir Dogs');
insert into movies (year, title) values(1986,'Platoon');
insert into movies (year, title) values(1989,'Weekend at Bernie's');
insert into movies (year, title) values(1992,'Basic Instinct');
insert into movies (year, title) values(1991,'Doors, The');
insert into movies (year, title) values(1992,'Crying Game, The');
insert into movies (year, title) values(1992,'Glengarry Glen Ross');
insert into movies (year, title) values(1982,'Sophie's Choice');
insert into movies (year, title) values(1982,'E.T. the Extra-Terrestrial');
insert into movies (year, title) values(1996,'Search for One-eye Jimmy, The');
insert into movies (year, title) values(1938,'Christmas Carol, A');
insert into movies (year, title) values(1990,'Days of Thunder');
insert into movies (year, title) values(1986,'Top Gun');
insert into movies (year, title) values(1996,'American Strays');
insert into movies (year, title) values(1955,'Rebel Without a Cause');
insert into movies (year, title) values(1951,'Streetcar Named Desire, A');
insert into movies (year, title) values(1996,'Children of the Corn IV: The Gathering');
insert into movies (year, title) values(1996,'Leopard Son, The');
insert into movies (year, title) values(1991,'Loser');
insert into movies (year, title) values(1995,'Prerokbe Ognja');
insert into movies (year, title) values(1996,'Charm's Incidents');
insert into movies (year, title) values(1996,'Bird of Prey');
1111::Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)::Documentary
insert into movies (year, title) values(1996,'Palookaville');
insert into movies (year, title) values(1996,'Associate, The');
insert into movies (year, title) values(1996,'Funeral, The');
insert into movies (year, title) values(1995,'Sleepover');
1116::Single Girl, A (La Fille Seule) (1995)::Drama
1117::Eighth Day, The (Le Huitime jour ) (1996)::Drama
insert into movies (year, title) values(1995,'Tashunga');
insert into movies (year, title) values(1997,'Drunks');
insert into movies (year, title) values(1996,'People vs. Larry Flynt, The');
insert into movies (year, title) values(1996,'Glory Daze');
insert into movies (year, title) values(1995,'Plutonium Circus');
insert into movies (year, title) values(1996,'Perfect Candidate, A');
insert into movies (year, title) values(1981,'On Golden Pond');
insert into movies (year, title) values(1974,'Return of the Pink Panther, The');
insert into movies (year, title) values(1991,'Drop Dead Fred');
insert into movies (year, title) values(1989,'Abyss, The');
insert into movies (year, title) values(1980,'Fog, The');
insert into movies (year, title) values(1981,'Escape from New York');
insert into movies (year, title) values(1980,'Howling, The');
insert into movies (year, title) values(1986,'Jean de Florette');
1132::Manon of the Spring (Manon des sources) (1986)::Drama
insert into movies (year, title) values(1994,'Talking About Sex');
insert into movies (year, title) values(1993,'Johnny 100 Pesos');
insert into movies (year, title) values(1980,'Private Benjamin');
insert into movies (year, title) values(1974,'Monty Python and the Holy Grail');
insert into movies (year, title) values(1996,'Hustler White');
insert into movies (year, title) values(1995,'Dadetown');
insert into movies (year, title) values(1996,'Everything Relative');
insert into movies (year, title) values(1996,'Entertaining Angels: The Dorothy Day Story');
insert into movies (year, title) values(1995,'Hoogste tijd');
insert into movies (year, title) values(1996,'Get Over It');
insert into movies (year, title) values(1996,'Three Lives and Only One Death');
insert into movies (year, title) values(1996,'Line King: Al Hirschfeld, The');
insert into movies (year, title) values(1996,'Snowriders');
insert into movies (year, title) values(1995,'Curtis's Charm');
insert into movies (year, title) values(1996,'When We Were Kings');
insert into movies (year, title) values(1993,'Wrong Trousers, The');
insert into movies (year, title) values(1994,'JLG/JLG - autoportrait de dcembre');
1150::Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)::Drama
insert into movies (year, title) values(1994,'Faust');
insert into movies (year, title) values(1948,'He Walked by Night');
insert into movies (year, title) values(1948,'Raw Deal');
insert into movies (year, title) values(1947,'T-Men');
1155::Invitation, The (Zaproszenie) (1986)::Drama
1156::Children Are Watching us, The (Bambini ci guardano, I) (1942)::Drama
insert into movies (year, title) values(1946,'Symphonie pastorale, La');
insert into movies (year, title) values(1935,'Here Comes Cookie');
insert into movies (year, title) values(1935,'Love in Bloom');
insert into movies (year, title) values(1934,'Six of a Kind');
1161::Tin Drum, The (Blechtrommel, Die) (1979)::Drama
insert into movies (year, title) values(1972,'Ruling Class, The');
insert into movies (year, title) values(1994,'Mina Tannenbaum');
insert into movies (year, title) values(1966,'Two or Three Things I Know About Her');
insert into movies (year, title) values(1996,'Bloody Child, The');
insert into movies (year, title) values(1995,'Farmer & Chase');
insert into movies (year, title) values(1996,'Dear God');
insert into movies (year, title) values(1996,'Bad Moon');
insert into movies (year, title) values(1990,'American Dream');
insert into movies (year, title) values(1995,'Best of the Best 3: No Turning Back');
insert into movies (year, title) values(1992,'Bob Roberts');
insert into movies (year, title) values(1988,'Cinema Paradiso');
insert into movies (year, title) values(1989,'Cook the Thief His Wife & Her Lover, The');
insert into movies (year, title) values(1994,'Grosse Fatigue');
insert into movies (year, title) values(1991,'Delicatessen');
1176::Double Life of Veronique, The (La Double Vie de Vronique) (1991)::Drama
insert into movies (year, title) values(1991,'Enchanted April');
insert into movies (year, title) values(1957,'Paths of Glory');
insert into movies (year, title) values(1990,'Grifters, The');
insert into movies (year, title) values(1991,'Hear My Song');
insert into movies (year, title) values(1995,'Shooter, The');
insert into movies (year, title) values(1996,'English Patient, The');
insert into movies (year, title) values(1991,'Mediterraneo');
insert into movies (year, title) values(1989,'My Left Foot');
insert into movies (year, title) values(1989,'Sex, Lies, and Videotape');
insert into movies (year, title) values(1992,'Passion Fish');
insert into movies (year, title) values(1992,'Strictly Ballroom');
insert into movies (year, title) values(1988,'Thin Blue Line, The');
insert into movies (year, title) values(1990,'Tie Me Up! Tie Me Down!');
insert into movies (year, title) values(1991,'Madonna: Truth or Dare');
insert into movies (year, title) values(1990,'Paris Is Burning');
insert into movies (year, title) values(1975,'One Flew Over the Cuckoo's Nest');
insert into movies (year, title) values(1978,'Up in Smoke');
insert into movies (year, title) values(1980,'Star Wars: Episode V - The Empire Strikes Back');
insert into movies (year, title) values(1987,'Princess Bride, The');
insert into movies (year, title) values(1981,'Raiders of the Lost Ark');
insert into movies (year, title) values(1985,'Brazil');
insert into movies (year, title) values(1986,'Aliens');
insert into movies (year, title) values(1966,'Good, The Bad and The Ugly, The');
insert into movies (year, title) values(1987,'Withnail and I');
insert into movies (year, title) values(1957,'12 Angry Men');
insert into movies (year, title) values(1962,'Lawrence of Arabia');
insert into movies (year, title) values(1986,'Transformers: The Movie, The');
insert into movies (year, title) values(1971,'Clockwork Orange, A');
insert into movies (year, title) values(1962,'To Kill a Mockingbird');
insert into movies (year, title) values(1979,'Apocalypse Now');
insert into movies (year, title) values(1969,'Once Upon a Time in the West');
insert into movies (year, title) values(1983,'Star Wars: Episode VI - Return of the Jedi');
1211::Wings of Desire (Der Himmel ber Berlin) (1987)::Comedy|Drama|Romance
insert into movies (year, title) values(1949,'Third Man, The');
insert into movies (year, title) values(1990,'GoodFellas');
insert into movies (year, title) values(1979,'Alien');
insert into movies (year, title) values(1993,'Army of Darkness');
1216::Big Blue, The (Le Grand Bleu) (1988)::Adventure|Romance
insert into movies (year, title) values(1985,'Ran');
1218::Killer, The (Die xue shuang xiong) (1989)::Action|Thriller
insert into movies (year, title) values(1960,'Psycho');
insert into movies (year, title) values(1980,'Blues Brothers, The');
insert into movies (year, title) values(1974,'Godfather: Part II, The');
insert into movies (year, title) values(1987,'Full Metal Jacket');
insert into movies (year, title) values(1992,'Grand Day Out, A');
insert into movies (year, title) values(1989,'Henry V');
insert into movies (year, title) values(1984,'Amadeus');
insert into movies (year, title) values(1952,'Quiet Man, The');
insert into movies (year, title) values(1984,'Once Upon a Time in America');
insert into movies (year, title) values(1980,'Raging Bull');
insert into movies (year, title) values(1977,'Annie Hall');
insert into movies (year, title) values(1983,'Right Stuff, The');
insert into movies (year, title) values(1979,'Stalker');
1233::Boat, The (Das Boot) (1981)::Action|Drama|War
insert into movies (year, title) values(1973,'Sting, The');
insert into movies (year, title) values(1971,'Harold and Maude');
insert into movies (year, title) values(1990,'Trust');
1237::Seventh Seal, The (Sjunde inseglet, Det) (1957)::Drama
insert into movies (year, title) values(1983,'Local Hero');
insert into movies (year, title) values(1984,'Terminator, The');
insert into movies (year, title) values(1992,'Braindead');
insert into movies (year, title) values(1989,'Glory');
insert into movies (year, title) values(1990,'Rosencrantz and Guildenstern Are Dead');
insert into movies (year, title) values(1979,'Manhattan');
insert into movies (year, title) values(1990,'Miller's Crossing');
insert into movies (year, title) values(1989,'Dead Poets Society');
insert into movies (year, title) values(1967,'Graduate, The');
insert into movies (year, title) values(1958,'Touch of Evil');
1249::Nikita (La Femme Nikita) (1990)::Thriller
insert into movies (year, title) values(1957,'Bridge on the River Kwai, The');
insert into movies (year, title) values(1963,'8 1/2');
insert into movies (year, title) values(1974,'Chinatown');
insert into movies (year, title) values(1951,'Day the Earth Stood Still, The');
insert into movies (year, title) values(1948,'Treasure of the Sierra Madre, The');
insert into movies (year, title) values(1987,'Bad Taste');
insert into movies (year, title) values(1933,'Duck Soup');
insert into movies (year, title) values(1985,'Better Off Dead...');
insert into movies (year, title) values(1980,'Shining, The');
insert into movies (year, title) values(1986,'Stand by Me');
insert into movies (year, title) values(1931,'M');
1261::Evil Dead II (Dead By Dawn) (1987)::Action|Adventure|Comedy|Horror
insert into movies (year, title) values(1963,'Great Escape, The');
insert into movies (year, title) values(1978,'Deer Hunter, The');
insert into movies (year, title) values(1981,'Diva');
insert into movies (year, title) values(1993,'Groundhog Day');
insert into movies (year, title) values(1992,'Unforgiven');
insert into movies (year, title) values(1962,'Manchurian Candidate, The');
insert into movies (year, title) values(1990,'Pump Up the Volume');
insert into movies (year, title) values(1944,'Arsenic and Old Lace');
insert into movies (year, title) values(1985,'Back to the Future');
insert into movies (year, title) values(1991,'Fried Green Tomatoes');
insert into movies (year, title) values(1970,'Patton');
insert into movies (year, title) values(1986,'Down by Law');
insert into movies (year, title) values(1988,'Akira');
insert into movies (year, title) values(1986,'Highlander');
insert into movies (year, title) values(1967,'Cool Hand Luke');
insert into movies (year, title) values(1990,'Cyrano de Bergerac');
insert into movies (year, title) values(1974,'Young Frankenstein');
insert into movies (year, title) values(1991,'Night on Earth');
insert into movies (year, title) values(1991,'Raise the Red Lantern');
insert into movies (year, title) values(1940,'Great Dictator, The');
insert into movies (year, title) values(1940,'Fantasia');
insert into movies (year, title) values(1952,'High Noon');
insert into movies (year, title) values(1946,'Big Sleep, The');
insert into movies (year, title) values(1989,'Heathers');
insert into movies (year, title) values(1980,'Somewhere in Time');
insert into movies (year, title) values(1959,'Ben-Hur');
insert into movies (year, title) values(1984,'This Is Spinal Tap');
insert into movies (year, title) values(1983,'Koyaanisqatsi');
insert into movies (year, title) values(1987,'Some Kind of Wonderful');
insert into movies (year, title) values(1989,'Indiana Jones and the Last Crusade');
insert into movies (year, title) values(1979,'Being There');
insert into movies (year, title) values(1982,'Gandhi');
1294::M*A*S*H (1970)::Comedy|War
insert into movies (year, title) values(1988,'Unbearable Lightness of Being, The');
insert into movies (year, title) values(1986,'Room with a View, A');
insert into movies (year, title) values(1985,'Real Genius');
insert into movies (year, title) values(1982,'Pink Floyd - The Wall');
insert into movies (year, title) values(1984,'Killing Fields, The');
1300::My Life as a Dog (Mitt liv som hund) (1985)::Drama
insert into movies (year, title) values(1956,'Forbidden Planet');
insert into movies (year, title) values(1989,'Field of Dreams');
insert into movies (year, title) values(1975,'Man Who Would Be King, The');
insert into movies (year, title) values(1969,'Butch Cassidy and the Sundance Kid');
insert into movies (year, title) values(1984,'Paris, Texas');
1306::Until the End of the World (Bis ans Ende der Welt) (1991)::Drama|Sci-Fi
insert into movies (year, title) values(1989,'When Harry Met Sally...');
insert into movies (year, title) values(1995,'I Shot a Man in Vegas');
insert into movies (year, title) values(1995,'Parallel Sons');
insert into movies (year, title) values(1996,'Hype!');
insert into movies (year, title) values(1996,'Santa with Muscles');
insert into movies (year, title) values(1996,'Female Perversions');
insert into movies (year, title) values(1996,'Mad Dog Time');
insert into movies (year, title) values(1996,'Breathing Room');
insert into movies (year, title) values(1995,'Paris Was a Woman');
insert into movies (year, title) values(1996,'Anna');
insert into movies (year, title) values(1996,'I'm Not Rappaport');
insert into movies (year, title) values(1995,'Blue Juice');
insert into movies (year, title) values(1993,'Kids of Survival');
insert into movies (year, title) values(1992,'Alien');
insert into movies (year, title) values(1981,'American Werewolf in London, An');
insert into movies (year, title) values(1992,'Amityville 1992: It's About Time');
insert into movies (year, title) values(1983,'Amityville 3-D');
insert into movies (year, title) values(1996,'Amityville: Dollhouse');
insert into movies (year, title) values(1993,'Amityville: A New Generation');
insert into movies (year, title) values(1982,'Amityville II: The Possession');
insert into movies (year, title) values(1979,'Amityville Horror, The');
insert into movies (year, title) values(1990,'Amityville Curse, The');
1329::Blood For Dracula (Andy Warhol's Dracula) (1974)::Horror
insert into movies (year, title) values(1986,'April Fool's Day');
insert into movies (year, title) values(1977,'Audrey Rose');
insert into movies (year, title) values(1987,'Believers, The');
insert into movies (year, title) values(1963,'Birds, The');
insert into movies (year, title) values(1958,'Blob, The');
insert into movies (year, title) values(1981,'Blood Beach');
insert into movies (year, title) values(1991,'Body Parts');
insert into movies (year, title) values(1945,'Body Snatcher, The');
insert into movies (year, title) values(1992,'Bram Stoker's Dracula');
insert into movies (year, title) values(1935,'Bride of Frankenstein');
insert into movies (year, title) values(1976,'Burnt Offerings');
insert into movies (year, title) values(1992,'Candyman');
insert into movies (year, title) values(1991,'Cape Fear');
insert into movies (year, title) values(1962,'Cape Fear');
insert into movies (year, title) values(1976,'Carrie');
insert into movies (year, title) values(1982,'Cat People');
insert into movies (year, title) values(1984,'Nightmare on Elm Street, A');
1348::Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)::Horror
insert into movies (year, title) values(1986,'Nosferatu a Venezia');
insert into movies (year, title) values(1976,'Omen, The');
insert into movies (year, title) values(1997,'Blood & Wine');
insert into movies (year, title) values(1996,'Albino Alligator');
insert into movies (year, title) values(1996,'Mirror Has Two Faces, The');
insert into movies (year, title) values(1996,'Breaking the Waves');
insert into movies (year, title) values(1997,'Nightwatch');
insert into movies (year, title) values(1996,'Star Trek: First Contact');
insert into movies (year, title) values(1996,'Shine');
insert into movies (year, title) values(1996,'Sling Blade');
insert into movies (year, title) values(1996,'Jingle All the Way');
1360::Identification of a Woman (Identificazione di una donna) (1982)::Drama
insert into movies (year, title) values(1996,'Paradise Lost: The Child Murders at Robin Hood Hills');
1362::Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)::Drama
insert into movies (year, title) values(1996,'Preacher's Wife, The');
1364::Zero Kelvin (Kjrlighetens kjtere) (1995)::Action
insert into movies (year, title) values(1996,'Ridicule');
insert into movies (year, title) values(1996,'Crucible, The');
insert into movies (year, title) values(1996,'101 Dalmatians');
1368::Forbidden Christ, The (Cristo proibito, Il) (1950)::Drama
1369::I Can't Sleep (J'ai pas sommeil) (1994)::Drama|Thriller
insert into movies (year, title) values(1990,'Die Hard 2');
insert into movies (year, title) values(1979,'Star Trek: The Motion Picture');
insert into movies (year, title) values(1991,'Star Trek VI: The Undiscovered Country');
insert into movies (year, title) values(1989,'Star Trek V: The Final Frontier');
insert into movies (year, title) values(1982,'Star Trek: The Wrath of Khan');
insert into movies (year, title) values(1984,'Star Trek III: The Search for Spock');
insert into movies (year, title) values(1986,'Star Trek IV: The Voyage Home');
insert into movies (year, title) values(1992,'Batman Returns');
insert into movies (year, title) values(1988,'Young Guns');
insert into movies (year, title) values(1990,'Young Guns II');
insert into movies (year, title) values(1978,'Grease');
insert into movies (year, title) values(1982,'Grease 2');
insert into movies (year, title) values(1990,'Marked for Death');
insert into movies (year, title) values(1996,'Adrenalin: Fear the Rush');
insert into movies (year, title) values(1996,'Substance of Fire, The');
insert into movies (year, title) values(1992,'Under Siege');
insert into movies (year, title) values(1958,'Terror in a Texas Town');
insert into movies (year, title) values(1975,'Jaws');
insert into movies (year, title) values(1978,'Jaws 2');
insert into movies (year, title) values(1983,'Jaws 3-D');
insert into movies (year, title) values(1996,'My Fellow Americans');
insert into movies (year, title) values(1996,'Mars Attacks!');
insert into movies (year, title) values(1996,'Citizen Ruth');
insert into movies (year, title) values(1996,'Jerry Maguire');
insert into movies (year, title) values(1987,'Raising Arizona');
insert into movies (year, title) values(1987,'Tin Men');
insert into movies (year, title) values(1992,'Sneakers');
insert into movies (year, title) values(1996,'Bastard Out of Carolina');
insert into movies (year, title) values(1996,'In Love and War');
insert into movies (year, title) values(1996,'Marvin's Room');
insert into movies (year, title) values(1996,'Somebody is Waiting');
insert into movies (year, title) values(1996,'Ghosts of Mississippi');
insert into movies (year, title) values(1997,'Night Falls on Manhattan');
insert into movies (year, title) values(1996,'Beavis and Butt-head Do America');
insert into movies (year, title) values(1995,'Crmonie, La');
insert into movies (year, title) values(1996,'Scream');
insert into movies (year, title) values(1992,'Last of the Mohicans, The');
insert into movies (year, title) values(1996,'Michael');
insert into movies (year, title) values(1996,'Evening Star, The');
insert into movies (year, title) values(1996,'Hamlet');
insert into movies (year, title) values(1996,'Some Mother's Son');
insert into movies (year, title) values(1996,'Whole Wide World, The');
insert into movies (year, title) values(1996,'Mother');
1415::Thieves (Voleurs, Les) (1996)::Crime|Drama|Romance
insert into movies (year, title) values(1996,'Evita');
insert into movies (year, title) values(1996,'Portrait of a Lady, The');
insert into movies (year, title) values(1971,'Walkabout');
insert into movies (year, title) values(1996,'Message to Love: The Isle of Wight Festival');
insert into movies (year, title) values(1995,'Grateful Dead');
insert into movies (year, title) values(1997,'Murder at 1600');
insert into movies (year, title) values(1996,'Hearts and Minds');
insert into movies (year, title) values(1996,'Inside');
insert into movies (year, title) values(1997,'Fierce Creatures');
insert into movies (year, title) values(1997,'Zeus and Roxanne');
insert into movies (year, title) values(1997,'Turbulence');
insert into movies (year, title) values(1995,'Angel Baby');
insert into movies (year, title) values(1996,'Jackie Chan's First Strike');
insert into movies (year, title) values(1997,'Underworld');
insert into movies (year, title) values(1997,'Beverly Hills Ninja');
insert into movies (year, title) values(1997,'Metro');
insert into movies (year, title) values(1994,'Machine, The');
insert into movies (year, title) values(1994,'Stranger, The');
insert into movies (year, title) values(1980,'Falling in Love Again');
insert into movies (year, title) values(1993,'Cement Garden, The');
insert into movies (year, title) values(1997,'Dante's Peak');
insert into movies (year, title) values(1997,'Meet Wally Sparks');
insert into movies (year, title) values(1993,'Amos & Andrew');
insert into movies (year, title) values(1993,'Benny & Joon');
insert into movies (year, title) values(1997,'Prefontaine');
insert into movies (year, title) values(1996,'Tickle in the Heart, A');
insert into movies (year, title) values(1994,'Guantanamera');
insert into movies (year, title) values(1997,'McHale's Navy');
insert into movies (year, title) values(1996,'Kolya');
insert into movies (year, title) values(1997,'Gridlock'd');
insert into movies (year, title) values(1996,'Fire on the Mountain');
insert into movies (year, title) values(1996,'Waiting for Guffman');
1450::Prisoner of the Mountains (Kavkazsky Plennik) (1996)::War
insert into movies (year, title) values(1997,'Beautician and the Beast, The');
insert into movies (year, title) values(1997,'SubUrbia');
insert into movies (year, title) values(1996,'Hotel de Love');
insert into movies (year, title) values(1997,'Pest, The');
insert into movies (year, title) values(1997,'Fools Rush In');
insert into movies (year, title) values(1997,'Touch');
insert into movies (year, title) values(1997,'Absolute Power');
insert into movies (year, title) values(1997,'That Darn Cat!');
insert into movies (year, title) values(1997,'Vegas Vacation');
insert into movies (year, title) values(1996,'Unforgotten: Twenty-Five Years After Willowbrook');
insert into movies (year, title) values(1997,'That Old Feeling');
insert into movies (year, title) values(1997,'Lost Highway');
insert into movies (year, title) values(1997,'Rosewood');
insert into movies (year, title) values(1997,'Donnie Brasco');
insert into movies (year, title) values(1996,'Salut cousin!');
insert into movies (year, title) values(1997,'Booty Call');
insert into movies (year, title) values(1997,'Rhyme & Reason');
insert into movies (year, title) values(1997,'Boys Life 2');
insert into movies (year, title) values(1997,'City of Industry');
insert into movies (year, title) values(1997,'Best Men');
1474::Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)::Children's|Comedy
insert into movies (year, title) values(1996,'Kama Sutra: A Tale of Love');
insert into movies (year, title) values(1997,'Private Parts');
insert into movies (year, title) values(1997,'Love Jones');
insert into movies (year, title) values(1997,'Saint, The');
insert into movies (year, title) values(1997,'Smilla's Sense of Snow');
insert into movies (year, title) values(1996,'Van, The');
insert into movies (year, title) values(1996,'Crash');
insert into movies (year, title) values(1996,'Daytrippers, The');
insert into movies (year, title) values(1997,'Liar Liar');
insert into movies (year, title) values(1996,'Quiet Room, The');
insert into movies (year, title) values(1997,'Selena');
insert into movies (year, title) values(1997,'Devil's Own, The');
insert into movies (year, title) values(1997,'Cats Don't Dance');
1490::B*A*P*S (1997)::Comedy
insert into movies (year, title) values(1996,'Love and Other Catastrophes');
insert into movies (year, title) values(1997,'Sixth Man, The');
insert into movies (year, title) values(1997,'Turbo: A Power Rangers Movie');
insert into movies (year, title) values(1997,'Anna Karenina');
insert into movies (year, title) values(1997,'Double Team');
insert into movies (year, title) values(1997,'Inventing the Abbotts');
insert into movies (year, title) values(1997,'Anaconda');
insert into movies (year, title) values(1997,'Grosse Pointe Blank');
insert into movies (year, title) values(1997,'Keys to Tulsa');
insert into movies (year, title) values(1996,'Kissed');
insert into movies (year, title) values(1997,'8 Heads in a Duffel Bag');
insert into movies (year, title) values(1996,'Hollow Reed');
insert into movies (year, title) values(1997,'Paradise Road');
insert into movies (year, title) values(1997,'Traveller');
insert into movies (year, title) values(1997,'All Over Me');
insert into movies (year, title) values(1997,'Brother's Kiss, A');
insert into movies (year, title) values(1996,'A Chef in Love');
insert into movies (year, title) values(1997,'Romy and Michele's High School Reunion');
1514::Temptress Moon (Feng Yue) (1996)::Romance
insert into movies (year, title) values(1997,'Volcano');
insert into movies (year, title) values(1996,'Children of the Revolution');
insert into movies (year, title) values(1997,'Austin Powers: International Man of Mystery');
insert into movies (year, title) values(1997,'Breakdown');
insert into movies (year, title) values(1996,'Broken English');
insert into movies (year, title) values(1997,'Commandments');
insert into movies (year, title) values(1996,'Ripe');
insert into movies (year, title) values(1997,'Truth or Consequences, N.M.');
insert into movies (year, title) values(1992,'Turning, The');
insert into movies (year, title) values(1997,'Warriors of Virtue');
insert into movies (year, title) values(1997,'Fathers' Day');
insert into movies (year, title) values(1997,'Fifth Element, The');
insert into movies (year, title) values(1996,'Intimate Relations');
insert into movies (year, title) values(1997,'Nowhere');
insert into movies (year, title) values(1996,'Losing Chase');
insert into movies (year, title) values(1997,'Sprung');
